1.00	1.00	1	1
1.00	1.00	2	324
1.00	1.00	2	258
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	2	2
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	528
1.00	1.00	3	578
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	769
1.00	1.00	1	1
1.00	1.00	2	205
1.00	1.00	1	1
1.00	1.00	2	6
1.00	1.00	1	1
1.00	1.00	2	7
1.00	1.00	5	1254
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	335
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	5	1413
1.00	1.00	3	828
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	54
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	5
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	4	87
2.00	1.50	2	358
2.00	1.17	6	1049
2.00	2.00	1	1
2.00	1.50	2	60
1.00	1.00	2	120
1.00	1.00	1	1
2.00	1.17	6	676
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	331
1.00	1.00	1	1
1.00	1.00	3	1176
1.00	1.00	1	1
1.00	1.00	3	220
1.00	1.00	1	1
1.00	1.00	2	27
1.00	1.00	1	1
1.00	1.00	5	1135
1.00	1.00	4	368
1.00	1.00	2	5
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	2	189
1.00	1.00	2	8
2.00	1.50	2	681
1.00	1.00	5	1076
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	138
1.00	1.00	2	311
1.00	1.00	2	113
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	197
1.00	1.00	2	4
2.00	2.00	2	15
1.00	1.00	1	1
3.00	3.00	1	1
2.00	1.25	4	282
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.25	4	612
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	115
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	5
1.00	1.00	1	1
1.00	1.00	2	13
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	161
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	100
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	66
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	4	1144
2.00	2.00	1	1
2.00	1.25	4	46
2.00	1.33	3	468
1.00	1.00	3	127
1.00	1.00	1	1
1.00	1.00	2	198
1.00	1.00	2	24
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	230
1.00	1.00	1	1
1.00	1.00	3	177
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	76
2.00	2.00	1	1
1.00	1.00	2	200
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	284
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	4	430
1.00	1.00	1	1
1.00	1.00	2	28
1.00	1.00	1	1
2.00	2.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	51
1.00	1.00	1	1
1.00	1.00	2	642
1.00	1.00	3	730
1.00	1.00	3	31
1.00	1.00	1	1
1.00	1.00	2	671
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	94
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	475
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	21
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
3.00	3.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
3.00	3.00	1	1
2.00	1.50	2	11
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.20	5	227
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	783
1.00	1.00	5	1267
2.00	1.50	2	5
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.50	2	333
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	649
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.25	4	329
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	4	430
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	464
1.00	1.00	2	28
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	408
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.17	6	244
1.00	1.00	3	372
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	94
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.33	3	697
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	1014
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	64
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	184
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	89
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	151
4.00	4.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	93
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	2	238
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	386
1.00	1.00	1	1
2.00	1.50	2	171
2.00	2.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	230
1.00	1.00	1	1
1.00	1.00	2	464
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	252
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.50	2	817
1.00	1.00	1	1
1.00	1.00	2	316
1.00	1.00	2	135
2.00	1.12	8	428
1.00	1.00	9	1093
1.00	1.00	2	26
1.00	1.00	5	137
1.00	1.00	7	730
1.00	1.00	2	833
1.00	1.00	3	113
1.00	1.00	2	5
1.00	1.00	2	285
1.00	1.00	5	647
1.00	1.00	6	1428
1.00	1.00	2	64
1.00	1.00	2	179
2.00	1.33	3	1195
1.00	1.00	3	113
3.00	3.00	1	1
1.00	1.00	2	83
1.00	1.00	4	225
1.00	1.00	3	423
1.00	1.00	4	275
1.00	1.00	2	2
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	11
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	14
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	86
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	321
1.00	1.00	1	1
1.00	1.00	2	182
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	2	718
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	603
1.00	1.00	4	734
1.00	1.00	1	1
1.00	1.00	2	50
1.00	1.00	5	519
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	13
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.25	4	553
1.00	1.00	1	1
1.00	1.00	2	123
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	5	791
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	41
1.00	1.00	1	1
1.00	1.00	2	61
1.00	1.00	2	17
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	1078
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.50	2	1129
1.00	1.00	2	4
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	350
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	804
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	205
1.00	1.00	2	366
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	1034
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	169
2.00	2.00	1	1
1.00	1.00	2	153
1.00	1.00	2	145
2.00	2.00	1	1
1.00	1.00	3	212
2.00	2.00	1	1
2.00	2.00	1	1
1.00	1.00	2	299
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	264
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	6	585
1.00	1.00	10	2281
1.00	1.00	17	1491
1.00	1.00	2	118
1.00	1.00	14	2371
2.00	1.33	3	263
1.00	1.00	2	8
1.00	1.00	2	24
2.00	2.00	2	455
1.00	1.00	3	183
3.00	3.00	1	1
1.00	1.00	3	242
1.00	1.00	2	90
1.00	1.00	3	442
1.00	1.00	2	512
1.00	1.00	4	1975
1.00	1.00	2	270
1.00	1.00	6	1138
1.00	1.00	5	537
1.00	1.00	4	57
2.00	2.00	1	1
2.00	2.00	1	1
2.00	1.14	14	761
2.00	1.14	7	585
1.00	1.00	2	44
2.00	1.33	3	674
1.00	1.00	3	377
1.00	1.00	5	835
1.00	1.00	2	18
1.00	1.00	2	17
2.00	1.50	2	926
1.00	1.00	2	233
1.00	1.00	6	146
1.00	1.00	7	400
1.00	1.00	3	453
1.00	1.00	3	22
1.00	1.00	2	346
1.00	1.00	5	1561
2.00	1.33	6	492
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	25
1.00	1.00	2	124
1.00	1.00	3	97
1.00	1.00	1	1
1.00	1.00	2	92
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	147
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	4	219
2.00	2.00	1	1
1.00	1.00	2	42
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	783
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	245
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.50	2	22
1.00	1.00	1	1
1.00	1.00	2	323
1.00	1.00	3	79
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	934
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.50	2	113
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.25	4	457
1.00	1.00	2	111
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	5	720
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	890
1.00	1.00	2	39
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.50	2	2
2.00	2.00	1	1
1.00	1.00	3	365
1.00	1.00	3	144
1.00	1.00	2	37
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	6	681
1.00	1.00	1	1
1.00	1.00	2	483
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	508
1.00	1.00	3	659
1.00	1.00	1	1
1.00	1.00	2	353
2.00	2.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	2	64
1.00	1.00	3	210
1.00	1.00	3	105
1.00	1.00	2	350
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	4	747
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	811
1.00	1.00	1	1
1.00	1.00	3	203
2.00	2.00	1	1
2.00	1.50	2	2
1.00	1.00	2	2
1.00	1.00	2	80
2.00	2.00	1	1
2.00	2.00	1	1
1.00	1.00	2	5
1.00	1.00	2	6
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
4.00	3.00	2	7
1.00	1.00	1	1
1.00	1.00	1	1
3.00	3.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
3.00	3.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	112
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	115
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	2
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	10	1782
2.00	1.75	4	12
2.00	2.00	1	1
1.00	1.00	4	621
2.00	1.67	3	909
1.00	1.00	6	425
1.00	1.00	4	479
1.00	1.00	3	176
1.00	1.00	3	967
3.00	2.00	2	344
2.00	1.17	6	716
1.00	1.00	4	260
1.00	1.00	5	1100
1.00	1.00	3	244
2.00	1.50	2	299
1.00	1.00	2	244
1.00	1.00	2	4
1.00	1.00	2	29
1.00	1.00	2	525
1.00	1.00	2	90
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
3.00	3.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	534
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	4
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	341
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.20	5	97
2.00	1.25	4	34
1.00	1.00	3	260
5.00	3.00	2	10
1.00	1.00	7	1012
1.00	1.00	5	431
1.00	1.00	6	492
1.00	1.00	3	368
1.00	1.00	3	57
1.00	1.00	2	33
2.00	1.25	4	707
1.00	1.00	2	463
1.00	1.00	4	616
1.00	1.00	3	504
1.00	1.00	4	690
2.00	2.00	1	1
1.00	1.00	1	1
1.00	1.00	5	1355
1.00	1.00	5	654
1.00	1.00	3	132
3.00	3.00	1	1
1.00	1.00	2	235
1.00	1.00	5	1573
2.00	1.20	5	1443
1.00	1.00	2	1633
1.00	1.00	5	1467
1.00	1.00	4	778
1.00	1.00	4	198
2.00	1.50	2	243
2.00	2.00	1	1
1.00	1.00	5	774
1.00	1.00	2	460
2.00	1.33	3	513
2.00	1.50	2	25
1.00	1.00	3	113
1.00	1.00	2	93
1.00	1.00	8	1218
2.00	1.50	2	752
2.00	1.33	3	139
1.00	1.00	3	581
2.00	1.17	6	796
1.00	1.00	3	258
1.00	1.00	2	14
1.00	1.00	2	25
1.00	1.00	4	509
2.00	1.14	7	1722
1.00	1.00	3	104
1.00	1.00	3	7
2.00	2.00	1	1
2.00	1.50	2	377
3.00	3.00	1	1
1.00	1.00	2	278
1.00	1.00	2	634
1.00	1.00	2	656
1.00	1.00	5	1437
1.00	1.00	4	582
1.00	1.00	3	235
2.00	1.50	2	90
1.00	1.00	3	2119
2.00	1.20	5	1462
1.00	1.00	2	29
1.00	1.00	2	58
1.00	1.00	4	257
2.00	1.67	3	6
1.00	1.00	2	1002
1.00	1.00	5	688
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	6
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	142
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	591
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	11
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	3	468
1.00	1.00	1	1
1.00	1.00	2	541
1.00	1.00	2	617
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
2.00	1.33	3	291
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	43
1.00	1.00	1	1
1.00	1.00	2	315
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	2	105
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
1.00	1.00	1	1
